customer_id,age,tenure_months,segment,region,monthly_spend_usd,products_owned,support_tickets_12m,last_campaign,churned,satisfaction_score,credit_score,is_premium,join_date,last_activity_date
C100752,35.0,24.0,SMB,Sur,83.18,4.0,11.0,Ninguna,0,2.91,508.0,No,2019-11-24 15:55:44,2023-03-02 15:55:44
C100753,32.0,95.0,SMB,Norte,101.3,2.0,8.0,Llamada,1,2.87,610.0,No,2022-02-11 12:44:39,2026-09-03 12:44:39
C100754,55.0,9.0,Enterprise,Centro,55.45,6.0,1.0,Llamada,0,4.31,,Sí,2017-04-26 17:31:11,2020-02-02 17:31:11
C100755,40.0,101.0,Enterprise,Sur,,,6.0,,0,2.26,482.0,,2017-07-06 08:33:58,2020-01-13 08:33:58
C100756,46.0,92.0,SMB,Sur,54.25,1.0,10.0,Ninguna,1,2.55,641.0,No,2017-08-08 17:55:45,2018-06-17 17:55:45
C100757,39.0,119.0,SMB,,73.41,5.0,5.0,Llamada,0,1.91,,Sí,2022-04-05 12:31:48,2024-05-22 12:31:48
C100758,32.0,80.0,Residencial,Austral,69.92,2.0,5.0,SMS,1,1.83,576.0,No,2023-08-13 22:48:37,2026-06-23 22:48:37
C100759,38.0,104.0,Enterprise,Austral,33.39,2.0,6.0,Ninguna,0,3.05,690.0,No,2022-08-18 10:57:43,2029-04-28 10:57:43
C100760,52.0,15.0,SMB,,56.23,,,Email,0,4.05,630.0,Sí,2017-01-13 08:20:24,2019-09-24 08:20:24
C100761,44.0,106.0,SMB,Norte,55.63,3.0,4.0,Llamada,0,,605.0,No,2022-08-23 09:29:34,2023-12-06 09:29:34
C100762,21.0,20.0,Residencial,Sur,60.74,3.0,3.0,Email,0,3.45,646.0,No,2017-10-14 18:35:20,2024-07-20 18:35:20
C100763,36.0,38.0,Enterprise,Austral,31.16,1.0,7.0,SMS,1,3.06,477.0,No,2022-10-19 19:53:25,2025-08-11 19:53:25
C100764,56.0,16.0,Enterprise,Sur,104.37,1.0,5.0,Email,0,4.27,654.0,Sí,2023-12-03 17:00:58,2031-04-11 17:00:58
C100765,36.0,48.0,Enterprise,Norte,52.68,3.0,,Email,0,3.76,604.0,No,2021-06-18 11:38:33,2022-05-02 11:38:33
C100766,20.0,90.0,Residencial,Sur,55.81,2.0,2.0,SMS,0,3.32,712.0,No,2023-08-06 10:46:56,2023-10-09 10:46:56
C100767,57.0,32.0,SMB,Austral,67.84,4.0,4.0,Email,0,2.99,526.0,No,2016-04-13 01:58:41,2023-08-26 01:58:41
C100768,45.0,98.0,SMB,Norte,59.09,6.0,4.0,,0,,577.0,No,2020-11-22 10:09:42,2021-09-04 10:09:42
C100769,37.0,73.0,SMB,Centro,82.27,,,Llamada,0,2.88,544.0,No,2015-06-20 14:29:30,2015-07-14 14:29:30
C100770,34.0,75.0,Residencial,Sur,,4.0,4.0,Email,0,3.22,538.0,No,2020-11-13 22:51:45,2026-01-04 22:51:45
C100771,,112.0,SMB,Centro,30.09,4.0,3.0,Email,1,2.53,668.0,No,2018-01-25 02:17:18,2020-08-08 02:17:18
C100772,33.0,52.0,SMB,Norte,55.3,1.0,2.0,Email,0,3.1,602.0,No,2023-09-24 03:10:40,2027-08-09 03:10:40
C100773,49.0,42.0,SMB,,85.01,2.0,5.0,,1,2.72,617.0,Sí,2019-06-16 07:04:15,2022-09-20 07:04:15
C100774,43.0,119.0,Enterprise,Sur,,1.0,4.0,Email,0,2.84,569.0,No,2021-11-11 03:27:23,2024-03-26 03:27:23
C100775,40.0,67.0,Enterprise,Sur,48.79,4.0,2.0,Ninguna,0,5.0,616.0,,2017-09-21 17:09:27,2021-07-26 17:09:27
C100776,39.0,74.0,SMB,Sur,66.7,,5.0,SMS,0,2.32,572.0,No,2015-09-04 02:11:20,2017-10-01 02:11:20
C100777,,36.0,SMB,Sur,41.78,,5.0,SMS,0,3.1,524.0,No,2021-09-05 15:13:14,2023-06-23 15:13:14
C100778,48.0,26.0,,Centro,47.72,5.0,5.0,SMS,0,3.14,634.0,Sí,2016-12-29 20:37:45,2018-10-16 20:37:45
C100779,,21.0,SMB,,107.39,4.0,7.0,Email,0,3.15,608.0,Sí,2021-07-02 16:07:15,2022-06-12 16:07:15
C100780,22.0,27.0,Residencial,Austral,45.84,4.0,2.0,Llamada,0,4.52,555.0,No,2019-03-08 07:08:05,2023-05-20 07:08:05
C100781,44.0,24.0,SMB,Norte,113.52,,,Ninguna,0,2.95,659.0,Sí,2023-09-30 17:10:48,2028-02-17 17:10:48
C100782,44.0,89.0,Residencial,Austral,64.14,3.0,,Email,0,2.08,614.0,No,2018-03-05 00:51:24,2018-04-25 00:51:24
C100783,43.0,7.0,SMB,Sur,68.77,8.0,8.0,Email,0,1.9,547.0,No,2018-08-09 16:24:35,2022-04-11 16:24:35
C100784,42.0,75.0,Enterprise,Sur,78.95,4.0,,Llamada,0,2.37,641.0,Sí,2021-08-31 01:45:18,2027-07-28 01:45:18
C100785,35.0,113.0,SMB,Norte,5.0,1.0,7.0,Email,0,1.0,710.0,No,2022-01-26 16:29:01,2022-01-29 16:29:01
C100786,46.0,92.0,SMB,Austral,59.9,4.0,5.0,Email,0,3.45,777.0,Sí,2016-02-18 10:09:24,2018-07-14 10:09:24
C100787,38.0,,Residencial,Sur,57.96,,4.0,Llamada,0,5.0,,No,2021-09-02 07:46:59,2029-05-09 07:46:59
C100788,33.0,8.0,Enterprise,Austral,91.97,10.0,3.0,Llamada,0,3.39,595.0,Sí,2019-06-04 08:41:44,2022-11-01 08:41:44
C100789,35.0,100.0,Residencial,Austral,15.75,3.0,8.0,Email,0,1.0,516.0,No,2023-11-25 00:28:18,2024-01-12 00:28:18
C100790,58.0,1.0,Enterprise,Norte,63.56,2.0,4.0,Ninguna,1,,663.0,No,2020-09-05 05:59:59,2024-11-21 05:59:59
C100791,21.0,82.0,Enterprise,Austral,34.23,2.0,2.0,Email,1,1.93,,,2021-12-17 20:57:35,2025-03-30 20:57:35
C100792,43.0,80.0,Residencial,Sur,69.3,2.0,,Email,0,3.77,614.0,No,2018-02-04 10:00:43,2019-10-14 10:00:43
C100793,21.0,23.0,SMB,Norte,65.51,1.0,,Llamada,0,2.92,700.0,,2017-07-21 02:37:39,2018-02-20 02:37:39
C100794,37.0,89.0,Residencial,Sur,81.57,2.0,4.0,Llamada,0,1.94,599.0,No,2022-01-24 13:06:55,2029-02-16 13:06:55
C100795,34.0,21.0,SMB,Sur,90.94,2.0,5.0,Llamada,1,3.03,642.0,No,2015-02-20 04:48:32,2021-08-20 04:48:32
C100796,18.0,27.0,SMB,,75.41,1.0,2.0,,1,,631.0,No,2020-03-22 21:22:21,2025-09-03 21:22:21
C100797,42.0,97.0,,Centro,82.85,1.0,7.0,Llamada,0,2.23,545.0,No,2023-09-18 08:41:29,2023-11-08 08:41:29
C100798,34.0,117.0,SMB,Austral,77.65,6.0,4.0,,0,2.18,714.0,Sí,2023-12-03 00:05:50,2030-11-17 00:05:50
C100799,18.0,32.0,SMB,Norte,153.55,1.0,5.0,SMS,0,3.3,599.0,Sí,2021-06-11 17:15:16,2025-03-24 17:15:16
C100800,46.0,110.0,,Centro,56.44,4.0,,SMS,0,1.56,730.0,Sí,2019-06-23 15:40:12,2023-04-11 15:40:12
C100801,52.0,109.0,Enterprise,Austral,48.75,1.0,5.0,Llamada,0,2.67,565.0,No,2022-04-25 00:54:41,2029-04-30 00:54:41
C100802,53.0,92.0,Enterprise,Norte,106.17,3.0,5.0,Email,0,1.27,621.0,Sí,2015-02-18 04:52:21,2018-08-03 04:52:21
C100803,42.0,,SMB,Centro,79.26,4.0,8.0,Llamada,0,2.83,515.0,No,2022-02-20 09:26:41,2024-01-10 09:26:41
C100804,38.0,36.0,SMB,Centro,73.52,2.0,3.0,,0,3.72,545.0,No,2016-09-16 10:41:52,2018-08-09 10:41:52
C100805,51.0,81.0,SMB,Austral,78.51,3.0,6.0,SMS,0,2.86,554.0,No,2021-08-15 10:43:15,2029-01-11 10:43:15
C100806,55.0,,SMB,Austral,28.03,4.0,2.0,Llamada,0,3.14,504.0,Sí,2018-02-17 22:02:26,2022-06-26 22:02:26
C100807,49.0,97.0,SMB,Austral,,1.0,4.0,Llamada,0,2.37,586.0,No,2021-10-06 02:19:04,2026-05-23 02:19:04
C100808,29.0,51.0,SMB,Centro,56.99,,3.0,Email,0,3.94,,No,2020-06-06 00:23:21,2025-03-04 00:23:21
C100809,40.0,28.0,Residencial,Centro,117.07,6.0,3.0,SMS,0,4.35,697.0,Sí,2023-05-14 03:05:50,2025-02-16 03:05:50
C100810,42.0,115.0,Residencial,Norte,12.92,1.0,0.0,Ninguna,0,2.65,625.0,No,2022-02-01 06:48:09,2025-06-11 06:48:09
C100811,20.0,,SMB,Austral,68.14,3.0,3.0,Ninguna,1,3.9,558.0,No,2023-03-24 16:24:38,2030-10-31 16:24:38
C100812,43.0,41.0,SMB,Centro,69.59,6.0,2.0,SMS,0,4.07,622.0,Sí,2016-05-12 02:19:05,2017-07-10 02:19:05
C100813,61.0,115.0,SMB,Centro,76.28,2.0,6.0,Email,0,1.85,566.0,No,2018-05-31 12:26:22,2026-01-06 12:26:22
C100814,44.0,67.0,SMB,Sur,73.0,1.0,6.0,SMS,1,1.52,669.0,No,2018-12-08 18:38:44,2021-02-12 18:38:44
C100815,53.0,32.0,SMB,Austral,,2.0,,SMS,0,3.86,601.0,Sí,2015-04-12 18:29:33,2017-08-22 18:29:33
C100816,40.0,1.0,Residencial,Norte,56.73,3.0,1.0,Email,0,4.28,607.0,Sí,2015-03-16 20:31:19,2015-04-26 20:31:19
C100817,37.0,52.0,Residencial,Austral,58.94,6.0,6.0,Ninguna,0,3.86,512.0,No,2015-05-08 03:30:48,2020-08-26 03:30:48
C100818,42.0,118.0,SMB,Centro,,1.0,4.0,SMS,0,1.38,511.0,No,2021-11-26 20:50:51,2024-06-14 20:50:51
C100819,30.0,52.0,SMB,Centro,75.94,1.0,5.0,SMS,0,,618.0,,2019-01-08 02:24:26,2022-09-10 02:24:26
C100820,28.0,,Enterprise,Norte,87.5,1.0,6.0,SMS,1,2.97,592.0,No,2021-10-06 20:22:43,2026-05-28 20:22:43
C100821,51.0,31.0,Residencial,Sur,69.07,5.0,1.0,Email,0,,677.0,No,2022-07-07 13:51:54,2027-08-01 13:51:54
C100822,52.0,93.0,SMB,Centro,32.37,1.0,9.0,SMS,0,1.0,642.0,No,2015-04-29 16:44:22,2022-12-18 16:44:22
C100823,28.0,93.0,Residencial,Norte,91.5,9.0,4.0,SMS,0,3.21,794.0,Sí,2017-01-11 17:56:47,2021-06-21 17:56:47
C100824,48.0,73.0,SMB,Norte,149.64,1.0,4.0,Email,0,1.4,646.0,Sí,2023-09-01 03:10:39,2025-02-01 03:10:39
C100825,37.0,92.0,Residencial,Sur,103.08,3.0,7.0,Llamada,1,1.63,564.0,No,2017-09-18 09:32:16,2023-05-04 09:32:16
C100826,41.0,69.0,SMB,Norte,5.0,1.0,4.0,,0,3.93,522.0,No,2023-06-17 06:59:07,2023-11-25 06:59:07
C100827,43.0,46.0,Enterprise,Sur,65.84,5.0,1.0,SMS,0,4.58,642.0,No,2019-07-24 04:46:29,2026-04-21 04:46:29
C100828,48.0,88.0,SMB,Sur,107.42,2.0,8.0,Ninguna,0,1.83,637.0,Sí,2015-02-13 20:43:58,2017-06-27 20:43:58
C100829,39.0,100.0,Enterprise,Austral,59.01,2.0,6.0,SMS,0,2.1,619.0,No,2022-06-29 13:40:06,2028-04-06 13:40:06
C100830,52.0,101.0,Enterprise,Norte,48.85,3.0,6.0,SMS,0,2.43,,No,2015-05-26 17:47:38,2016-08-25 17:47:38
C100831,41.0,26.0,Enterprise,Centro,56.96,1.0,5.0,Ninguna,0,4.74,621.0,No,2020-09-23 03:54:21,2023-12-24 03:54:21
C100832,44.0,81.0,Enterprise,Norte,77.17,2.0,5.0,SMS,1,2.15,612.0,No,2019-02-15 16:05:47,2024-09-06 16:05:47
C100833,30.0,1.0,SMB,Austral,,1.0,6.0,SMS,0,3.36,638.0,Sí,2016-04-04 13:00:03,2021-03-23 13:00:03
C100834,60.0,69.0,Residencial,,112.99,8.0,,Ninguna,0,4.5,609.0,Sí,2019-08-19 12:44:55,2019-09-04 12:44:55
C100835,43.0,68.0,SMB,Austral,63.74,5.0,4.0,SMS,1,2.38,671.0,No,2018-04-05 15:54:40,2018-07-15 15:54:40
C100836,45.0,44.0,Enterprise,Norte,64.81,6.0,4.0,Ninguna,0,4.01,773.0,Sí,2015-11-20 20:27:21,2023-09-23 20:27:21
C100837,22.0,119.0,SMB,Sur,110.61,4.0,4.0,SMS,0,1.28,583.0,Sí,2019-12-31 16:26:22,2024-03-23 16:26:22
C100838,30.0,106.0,SMB,,25.67,2.0,5.0,SMS,0,,,No,2015-05-25 03:19:12,2022-03-27 03:19:12
C100839,50.0,5.0,SMB,Norte,43.94,1.0,3.0,Email,1,1.86,,No,2019-11-05 06:26:48,2020-06-04 06:26:48
C100840,41.0,25.0,Residencial,Centro,49.31,1.0,11.0,Email,0,2.2,620.0,No,2017-01-12 21:07:38,2020-12-14 21:07:38
C100841,19.0,25.0,Enterprise,Centro,134.73,5.0,4.0,SMS,0,4.31,538.0,Sí,2022-06-23 07:03:23,2027-01-30 07:03:23
C100842,48.0,107.0,SMB,Centro,44.93,1.0,1.0,Email,0,2.29,569.0,No,2023-07-21 11:53:10,2030-11-30 11:53:10
C100843,33.0,62.0,Residencial,Norte,6.76,1.0,5.0,SMS,1,2.49,521.0,No,2023-05-23 01:09:57,2029-01-25 01:09:57
C100844,52.0,,SMB,Sur,47.47,2.0,6.0,Email,0,1.86,567.0,No,2023-06-10 04:38:42,2028-06-16 04:38:42
C100845,37.0,97.0,SMB,Centro,96.8,4.0,7.0,Email,0,2.63,680.0,,2015-11-27 05:19:57,2018-04-01 05:19:57
C100846,40.0,92.0,SMB,,79.26,,3.0,SMS,0,2.75,489.0,No,2019-08-03 13:37:00,2027-07-13 13:37:00
C100847,50.0,11.0,Residencial,,140.77,5.0,0.0,Llamada,0,4.57,,Sí,2017-01-07 15:03:57,2019-08-21 15:03:57
C100848,29.0,17.0,,Centro,96.65,1.0,6.0,Email,1,1.0,549.0,No,2015-11-14 21:16:30,2018-02-03 21:16:30
C100849,28.0,48.0,Residencial,Austral,91.44,5.0,9.0,Llamada,0,2.57,725.0,Sí,2018-07-13 00:28:27,2024-04-25 00:28:27
C100850,36.0,41.0,SMB,Sur,41.49,4.0,3.0,Email,0,3.13,626.0,No,2018-11-12 03:20:37,2026-10-31 03:20:37
C100851,46.0,89.0,SMB,Centro,100.88,1.0,7.0,Email,0,2.42,509.0,No,2017-09-01 06:15:06,2024-07-08 06:15:06
C100852,25.0,19.0,Residencial,Austral,74.44,5.0,1.0,Ninguna,1,3.97,622.0,Sí,2016-01-11 06:16:10,2017-06-20 06:16:10
C100853,21.0,45.0,SMB,Sur,70.85,4.0,3.0,,0,,743.0,Sí,2018-09-04 01:13:14,2025-03-11 01:13:14
C100854,46.0,29.0,Enterprise,Centro,53.86,2.0,2.0,SMS,0,2.84,643.0,No,2016-05-25 16:06:05,2019-03-22 16:06:05
C100855,32.0,23.0,Residencial,Sur,30.04,4.0,2.0,SMS,0,2.7,545.0,No,2015-05-14 20:24:58,2017-02-20 20:24:58
C100856,34.0,21.0,SMB,Austral,72.39,10.0,,Ninguna,0,3.37,634.0,Sí,2019-01-23 10:23:53,2026-07-16 10:23:53
C100857,19.0,24.0,SMB,Sur,77.65,5.0,6.0,SMS,0,4.59,616.0,Sí,2015-08-05 23:39:17,2023-03-09 23:39:17
C100858,31.0,,Residencial,Sur,80.3,3.0,5.0,Email,0,2.06,568.0,No,2023-09-11 02:39:59,2026-08-27 02:39:59
C100859,38.0,49.0,Enterprise,Norte,50.22,1.0,4.0,Email,0,2.85,497.0,No,2022-07-18 16:39:36,2022-10-02 16:39:36
C100860,47.0,52.0,Residencial,Sur,50.99,7.0,9.0,,0,3.45,589.0,Sí,2023-05-02 09:23:54,2025-01-03 09:23:54
C100861,30.0,58.0,Enterprise,Centro,,4.0,0.0,Llamada,0,4.62,733.0,Sí,2015-12-04 04:28:18,2020-04-01 04:28:18
C100862,55.0,89.0,SMB,Austral,89.05,2.0,4.0,Llamada,0,2.64,627.0,Sí,2019-03-09 09:50:37,2019-08-29 09:50:37
C100863,31.0,103.0,Residencial,Austral,64.63,3.0,1.0,Email,1,3.23,594.0,No,2022-06-01 17:38:14,2024-03-25 17:38:14
C100864,31.0,63.0,Residencial,Norte,49.4,4.0,2.0,Email,0,3.88,608.0,No,2020-03-06 18:19:22,2021-05-14 18:19:22
C100865,,77.0,,Austral,76.81,,4.0,Email,1,,783.0,Sí,2017-10-04 12:07:07,2025-05-15 12:07:07
C100866,40.0,88.0,SMB,Austral,94.23,3.0,5.0,Llamada,0,2.73,651.0,Sí,2022-06-26 07:04:38,2025-04-28 07:04:38
C100867,32.0,83.0,Enterprise,Austral,121.23,4.0,3.0,,0,2.67,,Sí,2017-10-13 10:00:47,2020-10-26 10:00:47
C100868,36.0,16.0,,Centro,42.42,5.0,4.0,SMS,0,3.01,564.0,No,2023-10-06 23:25:29,2027-02-16 23:25:29
C100869,52.0,117.0,SMB,Centro,64.76,1.0,3.0,Llamada,0,3.0,,No,2015-11-28 03:43:53,2016-01-05 03:43:53
C100870,53.0,20.0,Residencial,Sur,108.48,5.0,2.0,Email,0,3.81,651.0,Sí,2021-05-09 14:51:26,2025-09-08 14:51:26
C100871,30.0,50.0,Residencial,Austral,,1.0,4.0,SMS,0,3.11,554.0,No,2015-02-13 14:19:17,2022-05-31 14:19:17
C100872,38.0,78.0,Enterprise,Centro,83.14,7.0,6.0,SMS,0,2.01,618.0,Sí,2023-03-25 05:40:30,2029-09-24 05:40:30
C100873,39.0,48.0,Residencial,Austral,63.05,1.0,6.0,,1,2.05,633.0,No,2018-03-13 20:00:27,2020-03-14 20:00:27
C100874,28.0,29.0,SMB,Centro,50.28,8.0,1.0,SMS,0,5.0,602.0,Sí,2015-03-09 00:53:02,2015-04-17 00:53:02
C100875,37.0,110.0,Residencial,Austral,88.71,4.0,4.0,Ninguna,0,2.54,650.0,Sí,2022-07-08 19:38:08,2028-09-12 19:38:08
C100876,38.0,9.0,Enterprise,Norte,65.06,5.0,3.0,,0,2.61,643.0,No,2023-09-16 01:16:21,2030-06-07 01:16:21
C100877,49.0,30.0,Residencial,Austral,75.39,2.0,3.0,SMS,0,4.39,551.0,No,2019-05-16 14:54:14,2026-09-27 14:54:14
C100878,50.0,119.0,Residencial,Austral,35.3,5.0,5.0,Ninguna,0,2.46,666.0,No,2015-07-22 10:21:40,2020-03-02 10:21:40
C100879,35.0,87.0,Enterprise,Sur,,1.0,2.0,Llamada,0,3.05,604.0,No,2017-01-18 16:24:44,2020-10-31 16:24:44
C100880,36.0,11.0,Residencial,Sur,97.25,1.0,4.0,SMS,0,3.17,590.0,No,2015-04-12 14:16:31,2021-04-28 14:16:31
C100881,45.0,90.0,SMB,Centro,,4.0,7.0,,0,,460.0,No,2015-05-26 14:51:51,2020-11-30 14:51:51
C100882,32.0,116.0,,Austral,115.83,7.0,3.0,Ninguna,0,,628.0,Sí,2016-06-05 23:27:47,2022-06-24 23:27:47
C100883,44.0,12.0,SMB,Norte,33.64,2.0,6.0,Email,0,2.04,602.0,No,2020-01-26 02:38:03,2022-05-05 02:38:03
C100884,37.0,50.0,SMB,Centro,77.42,1.0,4.0,Email,0,2.82,705.0,No,2021-11-23 19:04:13,2029-02-11 19:04:13
C100885,28.0,,Residencial,Norte,51.94,1.0,2.0,Email,0,3.11,634.0,No,2020-04-06 09:11:13,2020-07-23 09:11:13
C100886,,,Residencial,Centro,72.12,4.0,3.0,SMS,0,4.91,668.0,No,2016-11-04 10:47:29,2017-08-03 10:47:29
C100887,52.0,24.0,Residencial,Sur,41.52,5.0,2.0,Llamada,0,3.24,527.0,No,2020-05-31 22:39:24,2025-08-24 22:39:24
C100888,36.0,21.0,SMB,Centro,19.93,1.0,3.0,Ninguna,0,1.09,,No,2017-01-28 16:10:07,2021-08-23 16:10:07
C100889,,,SMB,Centro,78.08,5.0,3.0,SMS,1,3.49,723.0,Sí,2019-02-24 14:56:09,2023-07-30 14:56:09
C100890,33.0,49.0,Enterprise,Norte,79.47,3.0,2.0,Ninguna,1,5.0,547.0,No,2022-12-31 22:54:41,2030-04-07 22:54:41
C100891,41.0,56.0,Residencial,Centro,93.44,10.0,0.0,SMS,0,4.02,,Sí,2016-03-18 05:51:18,2023-03-04 05:51:18
C100892,62.0,29.0,Residencial,Centro,74.39,5.0,2.0,Llamada,0,2.38,644.0,No,2022-11-15 22:58:47,2028-08-15 22:58:47
C100893,27.0,35.0,Residencial,Norte,68.9,1.0,3.0,Email,0,,616.0,No,2017-06-09 18:06:32,2018-10-02 18:06:32
C100894,19.0,23.0,SMB,Austral,94.02,,1.0,Email,0,2.9,,Sí,2021-01-12 05:46:33,2021-10-21 05:46:33
C100895,51.0,95.0,Residencial,Austral,95.96,5.0,2.0,SMS,0,1.63,591.0,Sí,2017-05-08 19:30:24,2018-06-20 19:30:24
C100896,30.0,26.0,SMB,Austral,58.73,2.0,8.0,Llamada,0,2.83,687.0,,2016-06-23 02:43:08,2021-05-20 02:43:08
C100897,,109.0,,Norte,66.21,2.0,4.0,Email,0,2.39,638.0,No,2019-01-20 11:22:56,2024-10-01 11:22:56
C100898,32.0,65.0,Enterprise,Centro,,1.0,6.0,SMS,1,1.07,600.0,No,2018-06-06 20:05:50,2024-10-27 20:05:50
C100899,41.0,96.0,SMB,Austral,65.21,,9.0,SMS,1,1.41,555.0,No,2019-07-27 00:59:48,2020-05-23 00:59:48
C100900,28.0,76.0,Enterprise,Centro,64.13,,4.0,SMS,0,2.65,602.0,No,2017-02-15 07:33:47,2019-04-28 07:33:47
C100901,36.0,32.0,Residencial,Norte,65.87,3.0,3.0,Email,1,2.71,610.0,No,2023-10-21 18:28:11,2026-07-04 18:28:11
C100902,42.0,72.0,SMB,Sur,58.27,3.0,2.0,Email,0,3.04,624.0,No,2021-01-17 08:33:15,2026-02-06 08:33:15
C100903,28.0,33.0,SMB,Norte,,1.0,6.0,Email,0,1.98,624.0,No,2022-07-26 01:19:43,2022-12-08 01:19:43
C100904,31.0,15.0,Residencial,Sur,88.31,3.0,3.0,Ninguna,0,4.29,603.0,Sí,2022-01-07 15:12:03,2028-09-26 15:12:03
C100905,35.0,31.0,Residencial,Centro,69.22,1.0,5.0,Ninguna,0,2.42,562.0,Sí,2021-07-08 07:16:05,2022-02-28 07:16:05
C100906,24.0,33.0,Enterprise,Sur,59.51,4.0,3.0,Email,0,4.55,605.0,No,2016-04-12 04:38:42,2020-06-19 04:38:42
C100907,34.0,17.0,SMB,Sur,39.49,1.0,8.0,Email,1,1.69,475.0,No,2020-04-17 00:58:40,2027-10-02 00:58:40
C100908,39.0,3.0,Enterprise,Sur,65.12,2.0,,SMS,0,2.39,581.0,No,2023-01-30 13:56:23,2024-08-19 13:56:23
C100909,34.0,113.0,SMB,,76.69,5.0,3.0,,0,2.65,569.0,No,2015-11-12 21:57:09,2021-05-10 21:57:09
C100910,35.0,62.0,SMB,Norte,80.09,4.0,2.0,Ninguna,0,,680.0,Sí,2019-03-02 07:24:36,2023-07-24 07:24:36
C100911,38.0,48.0,SMB,Austral,37.86,5.0,0.0,SMS,0,3.6,769.0,Sí,2016-08-28 22:02:16,2023-03-19 22:02:16
C100912,31.0,111.0,SMB,Norte,95.16,2.0,13.0,Ninguna,0,3.2,513.0,Sí,2022-02-26 04:25:18,2026-11-08 04:25:18
C100913,45.0,27.0,SMB,Austral,91.0,5.0,7.0,Email,0,,766.0,Sí,2023-05-20 10:35:43,2030-02-28 10:35:43
C100914,52.0,48.0,,Austral,59.25,,3.0,Ninguna,0,2.4,636.0,Sí,2015-06-19 17:35:15,2018-09-07 17:35:15
C100915,33.0,101.0,SMB,Sur,104.46,5.0,4.0,Llamada,0,2.35,671.0,Sí,2022-03-19 00:28:29,2023-07-10 00:28:29
C100916,43.0,76.0,Enterprise,Sur,25.49,1.0,3.0,Llamada,0,1.55,515.0,No,2018-03-31 05:31:43,2023-09-05 05:31:43
C100917,36.0,,SMB,Norte,90.33,1.0,9.0,Ninguna,1,1.77,640.0,No,2023-09-04 08:02:00,2031-05-30 08:02:00
C100918,42.0,31.0,SMB,Austral,61.64,1.0,3.0,SMS,0,3.45,602.0,No,2015-02-18 14:02:21,2018-08-06 14:02:21
C100919,54.0,5.0,,Sur,6.17,2.0,4.0,Email,0,2.34,596.0,No,2016-09-21 07:44:36,2023-04-12 07:44:36
C100920,43.0,11.0,Residencial,Centro,63.97,2.0,3.0,SMS,0,3.58,484.0,,2021-06-19 15:49:24,2028-06-24 15:49:24
C100921,20.0,20.0,Residencial,Sur,,7.0,3.0,Ninguna,0,2.43,654.0,Sí,2022-01-02 15:13:43,2027-03-01 15:13:43
C100922,43.0,94.0,SMB,Sur,50.6,2.0,3.0,Ninguna,0,2.73,651.0,No,2015-09-19 03:43:41,2022-01-16 03:43:41
C100923,50.0,77.0,Residencial,Centro,44.13,2.0,2.0,SMS,0,2.19,,No,2016-06-10 03:35:46,2020-12-09 03:35:46
C100924,36.0,52.0,Residencial,Centro,61.93,2.0,,Llamada,0,4.15,670.0,No,2018-01-16 22:41:22,2024-06-22 22:41:22
C100925,48.0,94.0,Enterprise,Norte,52.91,1.0,3.0,Email,0,2.75,668.0,No,2015-04-25 11:08:34,2017-12-31 11:08:34
C100926,31.0,,Enterprise,Austral,,2.0,2.0,Email,0,4.31,562.0,No,2022-01-13 14:35:23,2026-03-29 14:35:23
C100927,23.0,26.0,SMB,Sur,119.17,2.0,3.0,SMS,0,2.86,746.0,Sí,2021-01-10 03:45:11,2021-08-25 03:45:11
C100928,39.0,47.0,SMB,Centro,56.97,1.0,4.0,SMS,0,2.98,603.0,No,2021-09-27 20:28:03,2023-04-23 20:28:03
C100929,20.0,110.0,SMB,Sur,66.29,8.0,3.0,Email,0,1.82,653.0,Sí,2019-03-24 14:58:18,2023-11-09 14:58:18
C100930,36.0,74.0,SMB,Sur,34.37,2.0,6.0,Llamada,0,2.29,586.0,No,2020-10-05 15:10:03,2026-07-21 15:10:03
C100931,51.0,102.0,Residencial,Norte,81.79,2.0,6.0,SMS,0,2.14,584.0,No,2020-02-26 18:27:42,2020-05-22 18:27:42
C100932,19.0,,,Norte,25.8,1.0,5.0,SMS,1,2.45,442.0,No,2021-03-31 05:54:00,2021-10-18 05:54:00
C100933,25.0,101.0,Enterprise,Norte,87.52,1.0,2.0,Email,0,1.7,639.0,Sí,2019-01-21 02:03:44,2019-02-08 02:03:44
C100934,28.0,9.0,Residencial,Norte,66.85,1.0,6.0,Email,0,,548.0,Sí,2020-11-10 14:20:12,2024-12-30 14:20:12
C100935,37.0,28.0,Enterprise,Austral,52.19,1.0,7.0,Llamada,1,1.01,678.0,No,2020-10-22 08:11:28,2023-06-27 08:11:28
C100936,34.0,63.0,SMB,Norte,59.77,5.0,3.0,Ninguna,0,2.22,745.0,Sí,2020-10-08 20:58:40,2021-03-11 20:58:40
C100937,52.0,7.0,Residencial,Austral,49.03,3.0,2.0,Email,0,3.89,651.0,No,2022-11-07 18:57:05,2029-03-12 18:57:05
C100938,,103.0,SMB,Sur,,6.0,4.0,Ninguna,0,1.33,636.0,Sí,2018-02-23 07:33:18,2022-05-15 07:33:18
C100939,43.0,104.0,SMB,Norte,66.47,3.0,8.0,Llamada,1,1.13,520.0,No,2022-11-28 23:20:48,2022-12-27 23:20:48
C100940,,65.0,SMB,Austral,,4.0,2.0,Ninguna,0,4.36,561.0,No,2015-04-03 13:56:09,2020-09-25 13:56:09
